"species","scenario","label","sim","gamma_true","epsilon_true","psi1_true","p_true","converged","boundary","gamma_hat","epsilon_hat","psi1_hat","p_hat","aic","bias_gamma","bias_epsilon","bias_p","rel_bias_gamma","rel_bias_epsilon","ci_covers_gamma","ci_covers_epsilon","ratio_hat","ratio_true","regime_hat","regime_true","regime_correct","underest_10x","underest_100x"
"ptealc","D","eps/gam=10",42,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0447589930007755,0.481557995989737,0.00320686998080675,0.274923909014329,5595.09055001053,-0.00418091032883281,-0.00784103730634617,0.0203935423426445,-0.0854294766516914,-0.0160217670507788,TRUE,TRUE,10.758910415643,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",43,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0488438980014784,0.542726141132322,0.000205983675551166,0.270774471291117,5549.58619051839,-9.60053281299084e-05,0.0533271078362389,0.0162441046194331,-0.00196169836060599,0.108964473176587,TRUE,TRUE,11.1114420293789,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",44,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0468115884617152,0.460034503909432,0.00326096842596491,0.246722685495626,5427.97159035532,-0.00212831486789309,-0.0293645293866511,-0.00780768117605757,-0.0434883341219326,-0.0600012002248598,TRUE,TRUE,9.82736367268696,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",45,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0488602458277209,0.475716376607754,1.10660076450425e-05,0.264584707774099,5903.37738366767,-7.9657501887459e-05,-0.0136826566883295,0.0100543411024148,-0.00162765956751015,-0.0279580786994559,TRUE,TRUE,9.73626654039174,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",46,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0505491098842641,0.580519681914463,0.000141535644609743,0.249872909615405,5146.42029117807,0.00160920655465577,0.0911206486183793,-0.00465745705627907,0.0328812777544292,0.186188861070455,TRUE,FALSE,11.4842711027673,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",47,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0514999137825866,0.531771792818484,0.00297729572039031,0.243685877713009,5526.84473837643,0.0025600104529783,0.0423727595224003,-0.0108444889586755,0.0523092666476418,0.0865812080522952,TRUE,TRUE,10.32568316645,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",48,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0462985962775088,0.473190278320366,9.17916024417956e-13,0.252531613703215,5580.70166225048,-0.00264130705209951,-0.0162087549757172,-0.00199875296846913,-0.0539704182558436,-0.0331197118771401,TRUE,TRUE,10.2204022662829,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",49,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0495807230960076,0.518246344598009,0.00284168568033394,0.257083986479447,5597.8399148833,0.00064081976639925,0.0288473113019258,0.00255361980776342,0.0130940137352408,0.0589443569343411,TRUE,TRUE,10.4525773775925,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",50,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0510113357631453,0.512658919305923,0.00287516294459231,0.243505588017217,5469.29385801728,0.00207143243353693,0.0232598860098394,-0.0110247786544671,0.0423260426075204,0.0475274457597207,TRUE,TRUE,10.0499018823245,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",51,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0396528182171649,0.456544907569715,0.000106278671648813,0.259146543140992,5033.62883550551,-0.00928708511244343,-0.0328541257263679,0.00461617646930784,-0.189765089029606,-0.0671315705409074,FALSE,TRUE,11.5135551039368,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",52,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0490740055452799,0.425485025976352,7.73819034774997e-14,0.238628203766082,5830.05412159647,0.000134102215671533,-0.063914007319731,-0.0159021629056022,0.00274014059178581,-0.130596921880439,TRUE,TRUE,8.67027301416762,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",53,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0495124679601077,0.520721835455461,0.00844206556210042,0.261500346479793,5656.18426237798,0.000572564630499414,0.0313228021593774,0.00696997980810915,0.0116993412643914,0.0640025828175825,TRUE,TRUE,10.5169840427871,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",54,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0506715521982716,0.47504429318413,0.00350719835245913,0.237771241492745,5546.58636522648,0.00173164886866323,-0.0143547401119537,-0.0167591251789391,0.0353831689654278,-0.029331361803629,TRUE,TRUE,9.37497022639724,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",55,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0497829413072523,0.502474888393076,0.00365879738785936,0.243457610404529,5632.86806803514,0.000843037977643922,0.0130758550969929,-0.0110727562671548,0.0172259837124339,0.0267181874245388,TRUE,TRUE,10.0933146013186,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",56,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0427716639590144,0.447571087718945,0.00248627321084806,0.259456554011344,5431.3714196949,-0.00616823937059395,-0.0418279455771383,0.0049261873396601,-0.126037015828395,-0.0854679775222046,TRUE,TRUE,10.4641962993964,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",57,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.054645974069683,0.539593871663181,0.00281243151892042,0.260455933563898,6008.46984009662,0.00570607074007463,0.0501948383670975,0.00592556689221407,0.116593420743896,0.102564236853999,TRUE,TRUE,9.87435727607502,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",58,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0488230140093035,0.485075594870179,1.02909598042409e-12,0.247239242781409,5593.01125188987,-0.000116889320304833,-0.00432343842590421,-0.00729112389027547,-0.00238842564762722,-0.00883417851642662,TRUE,TRUE,9.93538815071403,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",59,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0471320245875874,0.445545840696222,2.86908535082766e-12,0.259702166546481,5816.7809444509,-0.00180787874202091,-0.043853192599861,0.00517179987479743,-0.0369407910319094,-0.089606210099173,TRUE,TRUE,9.45314453590352,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",60,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0508226856232258,0.553401572649095,0.000212148776570101,0.250241330915253,5487.40449736242,0.00188278229361751,0.064002539353012,-0.00428903575643069,0.038471312068948,0.130777821365844,TRUE,TRUE,10.8888691312328,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",61,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0450994335301561,0.48739248153007,2.55140388291801e-06,0.271991095967779,5489.99165372725,-0.00384046979945227,-0.002006551766013,0.017460729296095,-0.078473179106768,-0.00410003214043753,TRUE,TRUE,10.8070643770763,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",62,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0476407316889952,0.468905327515225,0.00300124475254692,0.242023828045541,5443.61709746607,-0.0012991716406131,-0.0204937057808587,-0.0125065386261428,-0.0265462649540443,-0.0418752477765116,TRUE,TRUE,9.84252992956318,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",63,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0462968862167331,0.532459852265875,1.69833236317575e-05,0.265164522219464,5139.56403432902,-0.00264301711287525,0.0430608189697918,0.0106341555477797,-0.0540053603104737,0.0879871353234576,TRUE,TRUE,11.5009862601392,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",64,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0474400388519566,0.466143465307361,8.51954268876663e-13,0.253957901480422,5619.90991465237,-0.00149986447765171,-0.0232555679887225,-0.000572465191261917,-0.0306470666186278,-0.0475186226505131,TRUE,TRUE,9.82595032778172,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",65,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0503700850571905,0.469398865414854,0.00818740098840986,0.235587113282573,5834.62275446666,0.00143018172758214,-0.0200001678812297,-0.0189432533891112,0.0292232233878748,-0.0408667907382843,TRUE,TRUE,9.31900084905347,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",66,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0528028766391578,0.462828659285154,0.00579130795694756,0.261653395283475,6249.47286695776,0.00386297330954943,-0.0265703740109291,0.00712302861179143,0.0789329983660258,-0.0542918399980864,TRUE,TRUE,8.76521675983706,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",67,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0505855506076503,0.495234792599902,8.5310688796863e-05,0.256742506410138,5503.41355474972,0.00164564727804192,0.00583575930381874,0.0022121397384538,0.0336258792126857,0.0119243376197847,TRUE,TRUE,9.79004452162681,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",68,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0495571749328405,0.510433304274505,0.00274638235007054,0.271324174310057,5880.88801433932,0.000617271603232196,0.021034270978422,0.0167938076383733,0.012612848845959,0.0429797967453205,TRUE,TRUE,10.299887048974,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",69,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0407369041558204,0.503470013650266,0.00297760059364218,0.254192642634368,4863.29504492048,-0.0082029991737879,0.0140709803541824,-0.000337724037315967,-0.167613718370897,0.0287515491385728,FALSE,TRUE,12.3590641970355,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",70,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0525957281861985,0.481775396769415,4.59883667510948e-06,0.259114315566512,5992.84744952213,0.00365582485659013,-0.00762363652666787,0.00458394889482794,0.074700287656236,-0.0155775471711151,TRUE,TRUE,9.15997198601078,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",71,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0495448191003453,0.523142608209936,5.39946544738389e-06,0.241981142246438,5192.29231181334,0.000604915770736951,0.0337435749138525,-0.0125492244252457,0.0123603793547132,0.0689490019761398,TRUE,TRUE,10.5589770577301,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",72,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0514250178141215,0.51150505554523,0.00271288143017792,0.253195758398983,5753.46877094997,0.00248511448451319,0.0221060222491462,-0.00133460827270132,0.0507789005584265,0.045169730108094,TRUE,TRUE,9.94661892766069,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",73,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0523173456775437,0.490305152223268,8.30890072076501e-06,0.239006300448914,5909.90142632088,0.0033774423479354,0.000906118927184285,-0.01552406622277,0.0690120355405783,0.00185149308751513,TRUE,TRUE,9.37175129727046,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",74,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0473758613339094,0.47988235378004,0.000167559804750257,0.259526782178961,5528.95453900309,-0.00156404199569894,-0.00951667951604374,0.0049964155072767,-0.0319584202111144,-0.0194456442873401,TRUE,TRUE,10.1292586618697,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",75,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0494133636793011,0.451514661343451,0.000139925394760492,0.255093171814076,5809.78831633385,0.000473460349692721,-0.0378843719526323,0.000562805142392264,0.00967432131003578,-0.077409985257802,TRUE,TRUE,9.13750102652064,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",76,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0469147883060366,0.479367361889079,0.00286080398557924,0.242741299115882,5544.3282349573,-0.00202511502357171,-0.0100316714070046,-0.011789067555802,-0.0413796286014837,-0.0204979387463063,TRUE,TRUE,10.2178306499445,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",77,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0439561246948267,0.452866680090687,0.00237742330968101,0.25081161710237,5354.38231868549,-0.00498377863478159,-0.0365323532053959,-0.00371874956931362,-0.101834664470341,-0.0746473750864442,TRUE,TRUE,10.3026980479921,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",78,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0462154436037071,0.529087733770098,0.000173235349835047,0.242210666165113,4997.90257758681,-0.00272445972590123,0.0396887004740149,-0.0123197005065715,-0.0556694954534768,0.0810968101156904,TRUE,TRUE,11.4482885484552,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",79,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0464506746227463,0.409026115703031,7.76572342010505e-05,0.248836826536533,5600.4399632125,-0.00248922870686207,-0.0803729175930519,-0.0056935401351515,-0.0508629673846557,-0.164227781676934,TRUE,TRUE,8.80560118932561,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",80,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0539152810462797,0.471691917783891,8.89873181107724e-05,0.239728632712265,5880.17922107711,0.00497537771667136,-0.017707115512192,-0.0148017339594193,0.101663006630037,-0.0361813455023302,TRUE,TRUE,8.74876117921005,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",81,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0544655845934938,0.520327129253092,2.6686439534295e-06,0.265644558723723,6095.32598601106,0.00552568126388551,0.0309280959570088,0.011114192052039,0.112907482196486,0.063196070798729,TRUE,TRUE,9.55331946102434,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",82,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0507416917127998,0.471157443919175,9.96237661651786e-05,0.247272728482186,5748.56609812296,0.0018017883831915,-0.0182415893769081,-0.00725763818949757,0.0368163453666128,-0.0372734479143771,TRUE,TRUE,9.28541063601006,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",83,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.049626851653273,0.455587854208724,0.0030759769085062,0.253988157138615,6050.99921247907,0.000686948323664685,-0.033811179087359,-0.000542209533068938,0.0140365688717878,-0.0690871390971945,TRUE,TRUE,9.1802691291354,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",84,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0451889993141275,0.47917115405613,0.000118300758706054,0.256909262089953,5248.04336199066,-0.00375090401548085,-0.0102278792399534,0.00237889541826847,-0.0766430613934534,-0.0208988546035104,TRUE,TRUE,10.603712437295,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",85,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0450692911205441,0.50723514459997,0.000171719709258148,0.270746724751579,5329.33239953651,-0.00387061220906421,0.017836111303887,0.0162163580798947,-0.0790890857097896,0.0364449254910896,TRUE,TRUE,11.2545622970483,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",86,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0455955582184966,0.457107335679777,2.7795537716955e-06,0.244360845222326,5345.23992787188,-0.00334434511111174,-0.0322916976163064,-0.0101695214493585,-0.0683357522916975,-0.0659823485935865,TRUE,TRUE,10.0252602126131,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",87,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0439281654731923,0.46438676685385,7.66245730149024e-05,0.253560720168223,5272.24172262057,-0.00501173785641606,-0.0250122664422338,-0.000969646503461097,-0.102405961504709,-0.0511081239245144,TRUE,TRUE,10.5715037687437,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",88,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0466568984745052,0.493536723431621,0.00534928170230748,0.245178613308431,5320.87504281851,-0.00228300485510318,0.00413769013553772,-0.00935175336325303,-0.0466491492581674,0.00845463487671918,TRUE,TRUE,10.5780011009799,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",89,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0469984080279677,0.462733876491345,0.00389879126016344,0.24567504345114,5570.71346466502,-0.00194149530164062,-0.0266651568047388,-0.00885532322054383,-0.0396710081048735,-0.0544855118024039,TRUE,TRUE,9.84573511970835,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",90,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0492130493190216,0.458080494051826,0.00276917742639493,0.268579136043685,6007.45873508398,0.000273145989413304,-0.0313185392442575,0.0140487693720014,0.00558125314579549,-0.0639938723076922,TRUE,TRUE,9.30811035671326,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",91,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0447642427709986,0.415078125413797,7.33540912835761e-06,0.260146247077749,5858.04472318305,-0.00417566055860969,-0.0743209078822863,0.00561588040606459,-0.085322206921554,-0.15186157475984,TRUE,TRUE,9.27253762645379,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",92,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.052714616990426,0.517583275477319,1.35181657213685e-06,0.260451361670552,6132.14707941326,0.00377471366081768,0.028184242181236,0.00592099499886761,0.0771295692064436,0.0575894929571402,TRUE,TRUE,9.81859121866184,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",93,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0456539031025359,0.505478205228311,0.00011484655679249,0.258103300703777,5260.42130223763,-0.00328600022707247,0.0160791719322277,0.00357293403209313,-0.0671435782155389,0.0328549319436434,TRUE,TRUE,11.07196035557,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",94,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0454773040578576,0.475529818373731,7.95683859491445e-05,0.245712725720867,5256.26721338651,-0.00346259927175076,-0.0138692149223525,-0.00881764095081705,-0.0707520660273946,-0.0283392773151674,TRUE,TRUE,10.4564205866018,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",95,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0458686594588315,0.459428366544376,6.28236850223052e-14,0.265190239853299,5566.99453855627,-0.0030712438707768,-0.0299706667517072,0.0106598731816151,-0.0627554135138374,-0.061239734271349,TRUE,TRUE,10.0161716510753,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",96,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0434571875956794,0.485209348617765,0.000129267602463421,0.2679736810945,5251.81965867017,-0.00548271573392895,-0.00418968467831782,0.0134433144228163,-0.11202955790499,-0.0085608764898869,TRUE,TRUE,11.1652266394249,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",97,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0486097744440287,0.502428467640621,3.98318966827211e-06,0.245045585696187,5578.15804977298,-0.000330128885579629,0.0130294343445381,-0.00948478097549738,-0.00674559741886338,0.026623334861913,TRUE,TRUE,10.3359555436559,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",98,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0472349136971314,0.470589608145509,0.00545364787283236,0.257662483097319,5712.23367499173,-0.00170498963247697,-0.0188094251505742,0.00313211642563516,-0.0348384348247264,-0.0384337194617926,TRUE,TRUE,9.9627494010662,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",99,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0467234708635341,0.50772851047483,0.00353908018952366,0.253610288143041,5201.02958168957,-0.0022164324660742,0.0183294771787464,-0.000920078528643065,-0.0452888607308153,0.0374530310272541,TRUE,TRUE,10.8666693867363,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",100,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0474548689719654,0.462407425699308,0.00333502074140444,0.252765275714552,5760.97362514816,-0.00148503435764295,-0.0269916075967751,-0.00176509095713162,-0.0303440394567457,-0.0551525560134185,TRUE,TRUE,9.74415135299355,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",101,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.048468397014389,0.469718202429807,8.19333869265141e-12,0.259949064179807,5847.89626451301,-0.000471506315219354,-0.0196808308662764,0.00541869750812335,-0.00963439408622811,-0.0402142822672264,TRUE,TRUE,9.69122627039553,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",102,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0470194433842552,0.49737195299913,0.000177698486099704,0.261898481624092,5437.91798886037,-0.00192045994535309,0.00797291970304648,0.00736811495240819,-0.0392411879610563,0.0162912453041625,TRUE,TRUE,10.5780059737091,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",103,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0452978770643289,0.47710024932541,0.0029913270911631,0.25914561419899,5283.57623488744,-0.00364202626527944,-0.0122987839706729,0.00461524752730608,-0.0744183379511508,-0.0251303805972828,TRUE,TRUE,10.5325079285253,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",104,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0457388243937801,0.467064761236603,3.8348032944686e-06,0.24077521337202,5193.1243538142,-0.00320107893582823,-0.0223342720594805,-0.0137551532996637,-0.065408362461795,-0.0456361180549541,TRUE,TRUE,10.2115602538337,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",105,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.052365461677297,0.454069728668531,7.1690540987965e-06,0.249170188869261,6154.15772005792,0.00342555834768867,-0.0353293046275526,-0.00536017780242293,0.0699952005343711,-0.0721891589969256,TRUE,TRUE,8.67116824953712,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",106,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0475250742189754,0.490929558729602,0.00266925790163125,0.265309373984455,5652.01286519092,-0.0014148291106329,0.00153052543351889,0.0107790073127706,-0.028909519929046,0.003127356879336,TRUE,TRUE,10.3299061978863,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",107,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0481508521072767,0.49645133237353,3.870886699165e-06,0.248847843557257,5547.9502439356,-0.00078905122233161,0.00705229907744676,-0.00568252311442682,-0.0161228602561264,0.0144101205716525,TRUE,TRUE,10.3103332681937,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",108,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0475241793282518,0.483371546893201,0.00307759086815316,0.251375009834373,5696.49042018241,-0.00141572400135655,-0.00602748640288198,-0.00315535683731083,-0.0289278054315249,-0.0123160978931386,TRUE,TRUE,10.1710656286041,10,"asymmetric","mild_decline",FALSE,FALSE,FALSE
"ptealc","D","eps/gam=10",109,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0501284245905898,0.453516710747899,0.000136822202985742,0.265483582530686,5903.99680551267,0.0011885212609815,-0.0358823225481848,0.0109532158590023,0.0242853209777889,-0.0733191528935371,TRUE,TRUE,9.04709682085308,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
"ptealc","D","eps/gam=10",110,0.0489399033296083,0.489399033296083,0.00160273067808125,0.254530366671684,TRUE,FALSE,0.0580065449498038,0.545805686802989,8.67840133001118e-06,0.236842052105387,5960.18326990186,0.00906664162019545,0.0564066535069057,-0.0176883145662966,0.185260717805917,0.115256977781523,FALSE,TRUE,9.40938108407085,10,"mild_decline","mild_decline",TRUE,FALSE,FALSE
